seg_path,steer,throttle,brake
dataset_01/imageSEG/frame_18226_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_18276_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_18326_seg.png,0.0,0.5699999928474426,0.0
dataset_01/imageSEG/frame_18376_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_18426_seg.png,0.0,0.5699999928474426,0.0
dataset_01/imageSEG/frame_18476_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_18526_seg.png,0.0,0.5099999904632568,0.0
dataset_01/imageSEG/frame_18576_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_18626_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_18676_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_18726_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_18776_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_18826_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_18876_seg.png,0.0,0.6000000238418579,0.0
dataset_01/imageSEG/frame_18926_seg.png,0.0,0.5699999928474426,0.0
dataset_01/imageSEG/frame_18976_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_19026_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_19076_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19126_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_19176_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19226_seg.png,0.0,0.5199999809265137,0.0
dataset_01/imageSEG/frame_19276_seg.png,0.0,0.4900000095367431,0.0
dataset_01/imageSEG/frame_19326_seg.png,0.0,0.4199999868869781,0.0
dataset_01/imageSEG/frame_19376_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_19426_seg.png,0.0,0.0,0.0
dataset_01/imageSEG/frame_19476_seg.png,0.0,0.2300000041723251,0.0
dataset_01/imageSEG/frame_19526_seg.png,0.0,0.449999988079071,0.0
dataset_01/imageSEG/frame_19576_seg.png,0.0,0.4900000095367431,0.0
dataset_01/imageSEG/frame_19626_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_19676_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_19726_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19776_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19826_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19876_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19926_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_19976_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20026_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20076_seg.png,0.0,0.5400000214576721,0.0
dataset_01/imageSEG/frame_20126_seg.png,0.0,0.5400000214576721,0.0
dataset_01/imageSEG/frame_20176_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20226_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20276_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20326_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20376_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20426_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_20476_seg.png,0.0,0.550000011920929,0.0
dataset_01/imageSEG/frame_20526_seg.png,0.0,0.5600000023841858,0.0
dataset_01/imageSEG/frame_20576_seg.png,0.0,0.5699999928474426,0.0
dataset_01/imageSEG/frame_20626_seg.png,0.0,0.5699999928474426,0.0
dataset_01/imageSEG/frame_20676_seg.png,0.0,0.5799999833106995,0.0
dataset_01/imageSEG/frame_20726_seg.png,0.0,0.5799999833106995,0.0
dataset_01/imageSEG/frame_20776_seg.png,0.0,0.5899999737739563,0.0
dataset_01/imageSEG/frame_20826_seg.png,0.0,0.6100000143051147,0.0
dataset_01/imageSEG/frame_20876_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_20926_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_20976_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_21026_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21076_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21126_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_21176_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_21226_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_21276_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_21326_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_21376_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21426_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21476_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21526_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21576_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_21626_seg.png,0.0,0.6299999952316284,0.0
dataset_01/imageSEG/frame_21676_seg.png,0.0,0.6100000143051147,0.0
dataset_01/imageSEG/frame_21726_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_21776_seg.png,0.0,0.4900000095367431,0.0
dataset_01/imageSEG/frame_21826_seg.png,0.0,0.4900000095367431,0.0
dataset_01/imageSEG/frame_21876_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_21926_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_21976_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_22026_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_22076_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_22126_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_22176_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_22226_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_22276_seg.png,0.0,0.6800000071525574,0.0
dataset_01/imageSEG/frame_22326_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_22376_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_22426_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_22476_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_22526_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_22576_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_22626_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_22676_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_22726_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_22776_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_22826_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_22876_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_22926_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_22976_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23026_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23076_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23126_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23176_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23226_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23276_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23326_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23376_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23426_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23476_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23526_seg.png,0.0,0.7300000190734863,0.0
dataset_01/imageSEG/frame_23576_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23626_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23676_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23726_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_23776_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_23826_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_23876_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_23926_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_23976_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24026_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24076_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24126_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24176_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24226_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_24276_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_24326_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24376_seg.png,0.0,0.7200000286102295,0.0
dataset_01/imageSEG/frame_24426_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_24476_seg.png,0.0,0.5299999713897705,0.0
dataset_01/imageSEG/frame_24526_seg.png,0.0,0.3499999940395355,0.0
dataset_01/imageSEG/frame_24576_seg.png,0.0,0.3199999928474426,0.0
dataset_01/imageSEG/frame_24626_seg.png,0.0,0.3600000143051147,0.0
dataset_01/imageSEG/frame_24676_seg.png,0.0,0.5400000214576721,0.0
dataset_01/imageSEG/frame_24726_seg.png,0.0,0.6100000143051147,0.0
dataset_01/imageSEG/frame_24776_seg.png,0.0,0.6499999761581421,0.0
dataset_01/imageSEG/frame_24826_seg.png,0.0,0.6800000071525574,0.0
dataset_01/imageSEG/frame_24876_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_24926_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_24976_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_25026_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_25076_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25126_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25176_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25226_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25276_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25326_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25376_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25426_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25476_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25526_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25576_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25626_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25676_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_25726_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25776_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_25826_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_25876_seg.png,0.0,0.699999988079071,0.0
dataset_01/imageSEG/frame_25926_seg.png,0.0,0.7099999785423279,0.0
dataset_01/imageSEG/frame_25976_seg.png,0.0,0.7599999904632568,0.0
dataset_01/imageSEG/frame_26026_seg.png,0.0,0.7599999904632568,0.0
dataset_01/imageSEG/frame_26076_seg.png,0.0,0.6899999976158142,0.0
dataset_01/imageSEG/frame_26126_seg.png,0.0,0.6700000166893005,0.0
dataset_01/imageSEG/frame_26176_seg.png,0.0,0.6800000071525574,0.0
dataset_01/imageSEG/frame_26226_seg.png,0.0,0.6600000262260437,0.0
dataset_01/imageSEG/frame_26276_seg.png,0.0,0.6399999856948853,0.0
dataset_01/imageSEG/frame_26326_seg.png,0.0,0.6200000047683716,0.0
dataset_01/imageSEG/frame_26376_seg.png,0.0,0.6200000047683716,0.0
