image_seg_name,curvature,steer,throttle,brake
frame_20274_seg.png,1,0.7,1.0,0.0
frame_20324_seg.png,1,0.7,1.0,0.0
frame_20374_seg.png,1,0.7,1.0,0.0
frame_20424_seg.png,1,0.7,1.0,0.0
frame_20474_seg.png,1,0.7,1.0,0.0
frame_20524_seg.png,1,0.69,1.0,0.0
frame_20574_seg.png,1,0.68,1.0,0.0
frame_20624_seg.png,1,0.67,1.0,0.0
frame_20674_seg.png,1,0.65,1.0,0.0
frame_20724_seg.png,1,0.62,1.0,0.0
frame_20774_seg.png,1,0.6,1.0,0.0
frame_20824_seg.png,1,0.58,1.0,0.0
frame_20874_seg.png,1,0.56,1.0,0.0
frame_20924_seg.png,1,0.54,1.0,0.0
frame_20974_seg.png,1,0.53,1.0,0.0
frame_21024_seg.png,1,0.54,1.0,0.0
frame_21074_seg.png,1,0.57,1.0,0.0
frame_21124_seg.png,1,0.6,1.0,0.0
frame_21174_seg.png,1,0.63,1.0,0.0
frame_21224_seg.png,1,0.63,1.0,0.0
frame_21274_seg.png,1,0.39,1.0,0.0
frame_21324_seg.png,1,0.12,1.0,0.0
frame_21374_seg.png,1,-0.16,1.0,0.0
frame_21424_seg.png,1,-0.44,1.0,0.0
frame_21474_seg.png,1,-0.7,1.0,0.0
frame_21524_seg.png,1,-0.7,1.0,0.0
frame_21574_seg.png,1,-0.7,1.0,0.0
frame_21624_seg.png,1,-0.7,1.0,0.0
frame_21674_seg.png,1,-0.7,1.0,0.0
frame_21724_seg.png,1,-0.7,1.0,0.0
frame_21774_seg.png,1,-0.7,1.0,0.0
frame_21824_seg.png,1,-0.7,1.0,0.0
frame_21874_seg.png,1,-0.7,1.0,0.0
frame_21924_seg.png,1,-0.7,1.0,0.0
frame_21974_seg.png,1,-0.7,1.0,0.0
frame_22024_seg.png,1,-0.7,1.0,0.0
frame_22074_seg.png,1,-0.7,0.45,0.0
frame_22124_seg.png,1,-0.42,0.0,0.0
frame_22174_seg.png,1,-0.14,0.0,0.0
frame_22224_seg.png,1,0.14,1.0,0.0
frame_22274_seg.png,1,0.42,1.0,0.0
frame_22324_seg.png,1,0.7,1.0,0.0
frame_22374_seg.png,1,0.7,1.0,0.0
frame_22424_seg.png,1,0.7,1.0,0.0
frame_22474_seg.png,1,0.7,1.0,0.0
frame_22524_seg.png,1,0.7,1.0,0.0
frame_22574_seg.png,1,0.7,1.0,0.0
frame_22624_seg.png,1,0.7,1.0,0.0
frame_22674_seg.png,1,0.7,1.0,0.0
frame_22724_seg.png,1,0.7,1.0,0.0
frame_22774_seg.png,0,0.7,1.0,0.0
frame_22824_seg.png,1,0.7,1.0,0.0
frame_22874_seg.png,1,0.57,1.0,0.0
frame_22924_seg.png,1,0.44,1.0,0.0
frame_22974_seg.png,1,0.29,1.0,0.0
frame_23024_seg.png,1,0.15,1.0,0.0
frame_23074_seg.png,1,0.01,0.0,0.0
frame_23124_seg.png,1,-0.14,0.0,0.0
frame_23174_seg.png,1,-0.28,0.88,0.0
frame_23224_seg.png,1,-0.42,1.0,0.0
frame_23274_seg.png,1,-0.56,1.0,0.0
frame_23324_seg.png,1,-0.7,1.0,0.0
frame_23374_seg.png,1,-0.7,1.0,0.0
frame_23424_seg.png,1,-0.7,1.0,0.0
frame_23474_seg.png,1,-0.7,1.0,0.0
frame_23524_seg.png,1,-0.7,1.0,0.0
frame_23574_seg.png,1,-0.7,1.0,0.0
frame_23624_seg.png,1,-0.56,0.0,0.0
frame_23674_seg.png,1,-0.42,0.0,0.0
frame_23724_seg.png,1,-0.28,0.0,0.0
frame_23774_seg.png,1,-0.14,0.69,0.0
frame_23824_seg.png,1,-0.0,0.99,0.0
frame_23874_seg.png,1,-0.0,1.0,0.0
frame_23924_seg.png,1,-0.0,1.0,0.0
frame_24924_seg.png,0,-0.0,1.0,0.0
frame_24974_seg.png,0,-0.0,1.0,0.0
frame_25024_seg.png,1,-0.14,1.0,0.0
frame_25074_seg.png,0,-0.28,1.0,0.0
frame_25124_seg.png,1,-0.42,1.0,0.0
frame_25174_seg.png,1,-0.56,1.0,0.0
frame_25224_seg.png,1,-0.7,1.0,0.0
frame_25274_seg.png,0,-0.7,1.0,0.0
frame_25324_seg.png,1,-0.7,1.0,0.0
frame_25374_seg.png,1,-0.7,1.0,0.0
frame_25424_seg.png,0,-0.7,1.0,0.0
frame_25474_seg.png,0,-0.7,0.0,0.0
frame_25524_seg.png,0,-0.56,0.0,0.0
frame_25574_seg.png,0,-0.42,0.0,0.0
frame_25624_seg.png,0,-0.28,0.0,0.0
frame_26624_seg.png,0,0.42,0.0,0.0
frame_26674_seg.png,1,0.28,0.79,0.0
frame_26724_seg.png,1,0.14,1.0,0.0
frame_26774_seg.png,1,0.0,0.72,0.0
frame_26824_seg.png,1,-0.0,0.0,0.0
frame_26874_seg.png,1,-0.0,0.71,0.0
frame_26924_seg.png,1,-0.0,1.0,0.0
frame_26974_seg.png,1,-0.0,1.0,0.0
frame_27024_seg.png,1,-0.0,1.0,0.0
frame_27074_seg.png,1,-0.0,1.0,0.0
frame_27124_seg.png,1,-0.13,1.0,0.0
frame_27174_seg.png,1,-0.14,1.0,0.0
frame_27224_seg.png,1,-0.14,1.0,0.0
frame_27274_seg.png,1,-0.14,1.0,0.0
frame_27324_seg.png,1,-0.14,1.0,0.0
frame_27374_seg.png,1,-0.02,1.0,0.0
frame_27424_seg.png,1,-0.0,1.0,0.0
frame_27474_seg.png,1,-0.0,1.0,0.0
frame_27524_seg.png,1,-0.0,1.0,0.0
frame_27574_seg.png,1,-0.0,1.0,0.0
frame_27624_seg.png,1,-0.0,1.0,0.0
frame_27674_seg.png,1,-0.0,1.0,0.0
frame_27724_seg.png,1,-0.0,1.0,0.0
frame_27774_seg.png,1,-0.0,1.0,0.0
frame_27824_seg.png,1,-0.0,1.0,0.0
frame_27874_seg.png,1,-0.02,1.0,0.0
frame_27924_seg.png,1,-0.16,1.0,0.0
frame_27974_seg.png,1,-0.3,1.0,0.0
frame_28024_seg.png,1,-0.44,1.0,0.0
frame_28074_seg.png,1,-0.45,1.0,0.0
frame_28124_seg.png,1,-0.43,1.0,0.0
frame_28174_seg.png,1,-0.29,1.0,0.0
frame_28224_seg.png,1,-0.15,1.0,0.0
frame_28274_seg.png,1,-0.01,1.0,0.0
frame_28324_seg.png,1,-0.0,1.0,0.0
frame_28374_seg.png,1,-0.0,0.36,0.0
frame_28424_seg.png,1,-0.0,0.0,0.0
frame_28474_seg.png,1,-0.0,0.0,0.0
frame_28524_seg.png,1,0.01,0.0,0.0
frame_28574_seg.png,1,0.16,0.17,0.0
frame_28624_seg.png,1,0.3,0.36,0.0
frame_28674_seg.png,1,0.44,1.0,0.0
frame_28724_seg.png,1,0.58,1.0,0.0
frame_28774_seg.png,1,0.69,1.0,0.0
frame_28824_seg.png,1,0.55,1.0,0.0
frame_28874_seg.png,0,0.41,1.0,0.0
frame_28924_seg.png,0,0.27,1.0,0.0
frame_28974_seg.png,1,0.13,1.0,0.0
frame_29024_seg.png,0,-0.0,0.99,0.0
frame_29074_seg.png,0,-0.0,0.0,0.0
frame_29124_seg.png,1,-0.0,0.0,0.0
frame_29174_seg.png,1,-0.01,0.18,0.0
frame_29224_seg.png,1,-0.02,1.0,0.0
frame_29274_seg.png,1,-0.02,1.0,0.0
frame_29324_seg.png,0,-0.16,1.0,0.0
frame_29374_seg.png,1,-0.3,1.0,0.0
frame_29424_seg.png,1,-0.43,1.0,0.0
frame_29474_seg.png,0,-0.57,1.0,0.0
frame_29524_seg.png,0,-0.56,1.0,0.0
frame_29574_seg.png,0,-0.42,0.0,0.0
frame_29624_seg.png,0,-0.28,0.0,0.0
frame_29674_seg.png,0,-0.16,0.0,0.0
frame_29724_seg.png,0,-0.03,0.0,0.0
frame_29774_seg.png,0,-0.03,0.0,0.0
frame_29824_seg.png,0,-0.03,0.0,0.0
frame_29874_seg.png,0,-0.03,0.72,0.0
frame_29924_seg.png,0,-0.01,0.82,0.0
frame_29974_seg.png,1,-0.01,0.82,0.0
frame_30024_seg.png,1,-0.0,0.67,0.0
frame_30074_seg.png,1,-0.0,0.0,0.0
frame_30124_seg.png,1,-0.0,0.0,0.0
frame_30174_seg.png,1,-0.0,0.0,0.0
frame_30224_seg.png,1,-0.0,0.67,0.0
frame_30274_seg.png,1,-0.0,0.84,0.0
frame_30324_seg.png,1,-0.0,0.89,0.0
frame_30374_seg.png,0,-0.0,1.0,0.0
frame_30424_seg.png,0,-0.0,1.0,0.0
frame_30474_seg.png,0,-0.0,1.0,0.0
frame_30524_seg.png,0,0.0,0.73,0.0
frame_30574_seg.png,0,0.1,0.33,0.0
frame_30624_seg.png,0,0.23,0.0,0.0
frame_30674_seg.png,0,0.38,0.0,0.0
frame_30724_seg.png,0,0.52,0.0,0.0
frame_30774_seg.png,0,0.61,0.0,0.0
frame_31774_seg.png,1,-0.26,0.67,0.0
frame_31824_seg.png,1,-0.12,0.68,0.0
frame_31874_seg.png,1,-0.0,0.68,0.0
frame_31924_seg.png,1,-0.0,0.68,0.0
frame_31974_seg.png,1,-0.0,0.69,0.0
frame_32024_seg.png,1,-0.0,0.7,0.0
frame_32074_seg.png,1,-0.0,0.73,0.0
frame_32124_seg.png,1,-0.0,0.74,0.0
frame_32174_seg.png,1,-0.0,0.74,0.0
frame_32224_seg.png,0,-0.0,0.75,0.0
frame_32274_seg.png,0,-0.0,1.0,0.0
frame_32324_seg.png,0,-0.0,1.0,0.0
frame_32374_seg.png,0,-0.0,1.0,0.0
frame_32424_seg.png,0,-0.0,1.0,0.0
frame_32474_seg.png,1,-0.0,1.0,0.0
frame_32524_seg.png,0,-0.0,1.0,0.0
frame_32574_seg.png,1,-0.0,1.0,0.0
frame_32624_seg.png,1,-0.0,1.0,0.0
frame_32674_seg.png,0,-0.0,1.0,0.0
frame_32724_seg.png,0,-0.0,1.0,0.0
frame_32774_seg.png,0,-0.0,1.0,0.0
frame_32824_seg.png,0,-0.0,1.0,0.0
frame_32874_seg.png,0,-0.0,1.0,0.0
frame_32924_seg.png,0,-0.0,1.0,0.0
frame_32974_seg.png,0,-0.0,1.0,0.0
frame_33024_seg.png,0,-0.0,1.0,0.0
frame_33074_seg.png,0,-0.0,1.0,0.0
frame_33124_seg.png,0,-0.0,0.65,0.0
frame_33174_seg.png,0,-0.0,0.61,0.0
frame_33224_seg.png,0,-0.0,0.59,0.0
frame_33274_seg.png,0,-0.0,0.73,0.0
frame_33324_seg.png,0,-0.0,0.83,0.0
frame_33374_seg.png,0,-0.0,0.85,0.0
frame_33424_seg.png,0,-0.0,0.84,0.0
frame_33474_seg.png,0,-0.0,0.84,0.0
frame_33524_seg.png,1,-0.0,0.84,0.0
frame_33574_seg.png,0,-0.0,0.84,0.0
frame_34574_seg.png,1,0.13,1.0,0.0
frame_34624_seg.png,1,0.27,1.0,0.0
frame_34674_seg.png,1,0.41,1.0,0.0
frame_34724_seg.png,1,0.51,0.96,0.0
frame_34774_seg.png,1,0.51,0.55,0.0
frame_34824_seg.png,1,0.38,0.0,0.0
frame_34874_seg.png,1,0.24,0.11,0.0
frame_34924_seg.png,1,0.1,0.13,0.0
frame_34974_seg.png,0,0.0,0.13,0.0
frame_35024_seg.png,0,0.01,0.11,0.0
frame_35074_seg.png,1,0.01,0.0,0.0
frame_35124_seg.png,1,0.01,0.0,0.0
frame_35174_seg.png,1,0.01,0.0,0.0
frame_35224_seg.png,1,0.01,0.0,0.0
frame_35274_seg.png,1,-0.0,0.0,0.0
frame_35324_seg.png,1,-0.01,0.0,0.0
frame_35374_seg.png,1,-0.15,0.0,0.0
frame_35424_seg.png,1,-0.29,0.0,0.0
frame_35474_seg.png,1,-0.43,0.0,0.0
frame_35524_seg.png,1,-0.57,0.0,0.0
frame_35574_seg.png,1,-0.7,0.0,0.0
frame_35624_seg.png,1,-0.7,0.0,0.0
frame_35674_seg.png,1,-0.7,0.0,0.0
frame_35724_seg.png,1,-0.7,0.0,0.0
frame_35774_seg.png,1,-0.68,0.0,0.0
frame_35824_seg.png,1,-0.54,0.0,0.0
frame_35874_seg.png,1,-0.41,0.0,0.0
frame_35924_seg.png,1,-0.27,0.0,0.0
frame_35974_seg.png,1,-0.13,0.0,0.0
frame_36024_seg.png,1,-0.0,0.38,0.0
frame_36074_seg.png,1,-0.0,0.87,0.0
frame_36124_seg.png,1,0.01,1.0,0.0
frame_36174_seg.png,1,0.02,1.0,0.0
frame_36224_seg.png,1,0.14,1.0,0.0
frame_36274_seg.png,1,0.28,1.0,0.0
frame_36324_seg.png,1,0.41,1.0,0.0
frame_36374_seg.png,1,0.55,1.0,0.0
frame_36424_seg.png,1,0.67,1.0,0.0
frame_36474_seg.png,1,0.7,0.91,0.0
frame_36524_seg.png,1,0.7,0.84,0.0
frame_36574_seg.png,0,0.7,0.81,0.0
frame_36624_seg.png,0,0.57,0.62,0.0
frame_36674_seg.png,0,0.43,0.0,0.0
frame_36724_seg.png,0,0.29,0.0,0.0
frame_36774_seg.png,0,0.15,0.0,0.0
frame_36824_seg.png,0,0.01,0.14,0.0
frame_36874_seg.png,0,-0.0,0.73,0.0
frame_36924_seg.png,0,-0.0,1.0,0.0
frame_36974_seg.png,1,-0.0,1.0,0.0
frame_37024_seg.png,1,-0.0,1.0,0.0
frame_37074_seg.png,1,-0.01,1.0,0.0
frame_37124_seg.png,1,-0.01,1.0,0.0
frame_37174_seg.png,0,-0.01,1.0,0.0
frame_37224_seg.png,1,-0.12,1.0,0.0
frame_37274_seg.png,0,-0.26,1.0,0.0
frame_37324_seg.png,0,-0.4,1.0,0.0
frame_37374_seg.png,0,-0.53,1.0,0.0
frame_37424_seg.png,0,-0.67,1.0,0.0
frame_37474_seg.png,0,-0.7,1.0,0.0
frame_37524_seg.png,0,-0.7,1.0,0.0
frame_37574_seg.png,0,-0.7,1.0,0.0
frame_37624_seg.png,0,-0.69,0.89,0.0
frame_37674_seg.png,0,-0.55,0.11,0.0
frame_37724_seg.png,0,-0.41,0.0,0.0
frame_37774_seg.png,0,-0.27,0.07,0.0
frame_37824_seg.png,1,-0.14,0.11,0.0
frame_37874_seg.png,1,-0.0,0.14,0.0
frame_37924_seg.png,1,0.01,0.15,0.0
frame_37974_seg.png,1,0.12,0.15,0.0
frame_38024_seg.png,1,0.26,0.15,0.0
frame_38074_seg.png,1,0.41,0.15,0.0
frame_38124_seg.png,1,0.55,0.19,0.0
frame_38174_seg.png,1,0.67,0.2,0.0
frame_38224_seg.png,1,0.7,0.22,0.0
frame_38274_seg.png,1,0.7,0.2,0.0
frame_38324_seg.png,1,0.7,0.22,0.0
frame_38374_seg.png,1,0.7,0.21,0.0
frame_38424_seg.png,0,0.57,0.0,0.0
frame_38474_seg.png,0,0.42,0.0,0.0
frame_38524_seg.png,0,0.28,0.0,0.0
frame_38574_seg.png,0,0.14,0.0,0.0
frame_38624_seg.png,0,0.0,0.0,0.0
frame_38674_seg.png,0,-0.0,0.0,0.0
frame_38724_seg.png,0,-0.0,0.0,0.0
frame_38774_seg.png,0,-0.01,0.0,0.0
frame_38824_seg.png,0,-0.01,0.0,0.0
frame_38874_seg.png,0,-0.02,0.0,0.0
frame_38924_seg.png,0,-0.14,0.0,0.0
frame_38974_seg.png,0,-0.28,0.87,0.0
frame_39024_seg.png,0,-0.41,1.0,0.0
frame_40024_seg.png,1,-0.0,1.0,0.0
frame_40074_seg.png,1,-0.0,1.0,0.0
frame_40124_seg.png,0,-0.0,1.0,0.0
frame_40174_seg.png,0,0.0,1.0,0.0
frame_40224_seg.png,0,0.01,1.0,0.0
frame_40274_seg.png,0,0.02,1.0,0.0
frame_40324_seg.png,1,0.03,1.0,0.0
frame_40374_seg.png,1,0.04,1.0,0.0
frame_40424_seg.png,0,0.15,1.0,0.0
frame_40474_seg.png,1,0.29,1.0,0.0
frame_40524_seg.png,1,0.42,0.0,0.0
frame_40574_seg.png,1,0.55,0.0,0.0
frame_40624_seg.png,1,0.68,0.0,0.0
frame_40674_seg.png,0,0.69,0.0,0.0
frame_40724_seg.png,1,0.68,0.0,0.0
frame_40774_seg.png,1,0.55,0.0,0.0
frame_40824_seg.png,1,0.41,0.0,0.0
frame_40874_seg.png,0,0.27,0.0,0.0
frame_40924_seg.png,1,0.14,0.0,0.0
frame_40974_seg.png,1,0.01,0.99,0.0
frame_41024_seg.png,1,-0.0,1.0,0.0
frame_41074_seg.png,1,-0.0,1.0,0.0
frame_41124_seg.png,1,-0.0,1.0,0.0
frame_41174_seg.png,1,-0.0,1.0,0.0
frame_41224_seg.png,1,-0.0,1.0,0.0
frame_41274_seg.png,1,-0.0,1.0,0.0
frame_41324_seg.png,1,-0.0,1.0,0.0
frame_41374_seg.png,1,-0.0,1.0,0.0
frame_41424_seg.png,1,-0.0,1.0,0.0
frame_42424_seg.png,0,0.28,0.0,0.0
frame_42474_seg.png,0,0.14,0.0,0.0
frame_42524_seg.png,0,0.0,0.0,0.0
frame_42574_seg.png,0,-0.0,0.0,0.0
frame_42624_seg.png,0,-0.0,0.42,0.0
frame_42674_seg.png,0,-0.0,1.0,0.0
frame_42724_seg.png,1,-0.0,1.0,0.0
frame_42774_seg.png,0,-0.0,1.0,0.0
frame_42824_seg.png,1,-0.02,1.0,0.0
frame_42874_seg.png,1,-0.16,1.0,0.0
frame_42924_seg.png,1,-0.3,1.0,0.0
frame_42974_seg.png,1,-0.44,1.0,0.0
frame_43024_seg.png,1,-0.57,1.0,0.0
frame_43074_seg.png,1,-0.66,1.0,0.0
frame_43124_seg.png,1,-0.66,1.0,0.0
frame_43174_seg.png,1,-0.66,1.0,0.0
frame_43224_seg.png,1,-0.65,1.0,0.0
frame_43274_seg.png,1,-0.52,0.0,0.0
frame_43324_seg.png,1,-0.41,0.0,0.0
frame_43374_seg.png,0,-0.27,0.0,0.0
frame_43424_seg.png,1,-0.13,0.16,0.0
frame_43474_seg.png,1,-0.0,0.65,0.0
frame_43524_seg.png,1,0.0,1.0,0.0
frame_43574_seg.png,1,0.01,1.0,0.0
frame_43624_seg.png,1,0.01,1.0,0.0
frame_43674_seg.png,1,0.01,1.0,0.0
frame_43724_seg.png,1,0.02,1.0,0.0
frame_43774_seg.png,1,0.12,1.0,0.0
frame_43824_seg.png,1,0.24,1.0,0.0
frame_43874_seg.png,1,0.37,1.0,0.0
frame_43924_seg.png,1,0.5,1.0,0.0
frame_43974_seg.png,1,0.64,1.0,0.0
frame_44024_seg.png,1,0.68,1.0,0.0
frame_44074_seg.png,1,0.69,1.0,0.0
frame_44124_seg.png,1,0.7,1.0,0.0
frame_44174_seg.png,1,0.7,1.0,0.0
frame_44224_seg.png,1,0.69,0.96,0.0
frame_44274_seg.png,1,0.55,0.0,0.0
frame_44324_seg.png,1,0.41,0.0,0.0
frame_44374_seg.png,1,0.27,0.0,0.0
frame_44424_seg.png,1,0.13,0.0,0.0
frame_44474_seg.png,1,0.0,0.0,0.0
frame_45474_seg.png,0,-0.0,0.36,0.0
frame_45524_seg.png,0,-0.0,1.0,0.0
frame_45574_seg.png,0,-0.0,1.0,0.0
frame_45624_seg.png,0,-0.0,1.0,0.0
frame_45674_seg.png,0,-0.0,1.0,0.0
frame_45724_seg.png,0,-0.0,1.0,0.0
frame_45774_seg.png,0,-0.0,1.0,0.0
frame_45824_seg.png,0,-0.0,1.0,0.0
frame_45874_seg.png,0,-0.0,1.0,0.0
frame_45924_seg.png,0,-0.12,1.0,0.0
frame_45974_seg.png,0,-0.26,1.0,0.0
frame_46974_seg.png,1,0.7,1.0,0.0
frame_47024_seg.png,1,0.7,1.0,0.0
frame_47074_seg.png,1,0.7,1.0,0.0
frame_47124_seg.png,1,0.57,0.0,0.0
frame_47174_seg.png,1,0.43,0.0,0.0
frame_47224_seg.png,1,0.29,0.0,0.0
frame_47274_seg.png,0,0.15,0.0,0.0
frame_47324_seg.png,0,0.01,0.0,0.0
frame_47374_seg.png,0,-0.0,0.13,0.0
frame_47424_seg.png,0,-0.0,0.78,0.0
frame_47474_seg.png,1,-0.0,0.98,0.0
frame_47524_seg.png,1,-0.0,0.9,0.0
frame_47574_seg.png,1,-0.0,0.87,0.0
frame_47624_seg.png,1,-0.14,0.95,0.0
frame_47674_seg.png,1,-0.28,1.0,0.0
frame_47724_seg.png,1,-0.42,1.0,0.0
frame_47774_seg.png,1,-0.53,1.0,0.0
frame_47824_seg.png,1,-0.53,1.0,0.0
frame_47874_seg.png,1,-0.39,1.0,0.0
frame_47924_seg.png,1,-0.25,1.0,0.0
frame_47974_seg.png,0,-0.11,1.0,0.0
frame_48024_seg.png,0,-0.0,1.0,0.0
frame_48074_seg.png,0,-0.0,0.0,0.0
frame_49074_seg.png,1,0.01,1.0,0.0
frame_49124_seg.png,1,-0.0,1.0,0.0
frame_49174_seg.png,0,-0.0,1.0,0.0
frame_49224_seg.png,1,0.0,1.0,0.0
frame_49274_seg.png,1,0.11,1.0,0.0
frame_50274_seg.png,0,0.01,1.0,0.0
frame_50324_seg.png,0,0.01,1.0,0.0
frame_50374_seg.png,0,0.01,1.0,0.0
frame_50424_seg.png,0,0.0,1.0,0.0
frame_50474_seg.png,0,-0.0,1.0,0.0
frame_50524_seg.png,0,-0.0,1.0,0.0
frame_50574_seg.png,0,-0.0,1.0,0.0
frame_50624_seg.png,0,-0.0,1.0,0.0
frame_50674_seg.png,0,-0.0,1.0,0.0
frame_50724_seg.png,0,-0.0,1.0,0.0
frame_50774_seg.png,0,-0.0,1.0,0.0
frame_50824_seg.png,0,-0.0,1.0,0.0
frame_51824_seg.png,0,-0.0,0.5,0.0
frame_51874_seg.png,0,0.01,1.0,0.0
frame_51924_seg.png,0,0.15,1.0,0.0
frame_51974_seg.png,0,0.29,1.0,0.0
frame_52024_seg.png,0,0.44,1.0,0.0
frame_52074_seg.png,0,0.58,1.0,0.0
